id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
307;17;;;;Water (sea water from technosphere, waste water);;;;;;;;;;;;;;
308;17;;;;Water vapour;;;;;;;;;;;;;;
309;17;;;;Water, cooling;;;;;;;;;;;;;;
310;17;;;;Xenon-131m;;;;;;;;;;;;;;
311;17;;;;Xenon-133;;;;;;;;;;;;;;
312;17;;;;Xenon-133m;;;;;;;;;;;;;;
313;17;;;;Xenon-135;;;;;;;;;;;;;;
314;17;;;;Xenon-135m;;;;;;;;;;;;;;
315;17;;;;Xenon-137;;;;;;;;;;;;;;
316;17;;;;Xenon-138;;;;;;;;;;;;;;
317;17;;;;Xylene;;;;;;;;;;;;;;
318;17;;;;Zinc;;;;;;;;;;;;;;
319;17;;;;Zinc chloride;;;;;;;;;;;;;;
320;17;;;;Zinc oxide;;;;;;;;;;;;;;
321;17;;;;Zinc sulfate;;;;;;;;;;;;;;
322;17;;;;Zinc, ion;;;;;;;;;;;;;;
323;17;;;;hydrogen bromine;;;;;;;;;;;;;;
324;17;;;;m-Cresol;;;;;;;;;;;;;;
325;17;;;;n butane, kg C;;;;;;;;;;;;;;
326;17;;;;non used primary energy from water power;;;;;;;;;;;;;;
327;17;;;;non used primary energy from wind power;;;;;;;;;;;;;;
328;17;;;;p-Cresol;;;;;;;;;;;;;;
329;17;;;;Air;;;;;;;;;;;;;;
330;17;;;;Anhydrite, in ground;;;;;;;;;;;;;;
331;17;;;;Barite, 15% in crude ore, in ground;;;;;;;;;;;;;;
332;17;;;;Barite, in ground;;;;;;;;;;;;;;
333;17;;;;Basalt, in Boden;;;;;;;;;;;;;;
334;17;;;;Bauxite;;;;;;;;;;;;;;
335;17;;;;CUTOFF Aluminum, scrap;;;;;;;;;;;;;;
336;17;;;;CUTOFF Chemicals (unspecified);;;;;;;;;;;;;;
337;17;;;;CUTOFF Secondary fuel;;;;;;;;;;;;;;
338;17;;;;CUTOFF Steel scrap (st);;;;;;;;;;;;;;
339;17;;;;Calcite, in ground;;;;;;;;;;;;;;
340;17;;;;Calcium chloride;;;;;;;;;;;;;;
341;17;;;;Carbon dioxide, in air;;;;;;;;;;;;;;
342;17;;;;Chromium, 25.5 in chromite, 11.6% in crude ore, in ground;;;;;;;;;;;;;;
343;17;;;;Clay, bentonite, in ground;;;;;;;;;;;;;;
344;17;;;;Clay, unspecified, in ground;;;;;;;;;;;;;;
345;17;;;;Cobalt, in ground;;;;;;;;;;;;;;
346;17;;;;Colemanite, in ground;;;;;;;;;;;;;;
