id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
368;7;;;;reserved;;;;;;;;;;;;;;
369;7;;;;reserved;;;;;;;;;;;;;;
370;7;;;;reserved;;;;;;;;;;;;;;
371;7;;;;reserved;;;;;;;;;;;;;;
372;7;;;;reserved;;;;;;;;;;;;;;
373;7;;;;reserved;;;;;;;;;;;;;;
374;7;;;;reserved;;;;;;;;;;;;;;
375;7;;;;reserved;;;;;;;;;;;;;;
376;7;;;;reserved;;;;;;;;;;;;;;
377;7;;;;reserved;;;;;;;;;;;;;;
378;7;;;;reserved;;;;;;;;;;;;;;
379;7;;;;reserved;;;;;;;;;;;;;;
380;7;;;;reserved;;;;;;;;;;;;;;
381;7;;;;reserved;;;;;;;;;;;;;;
382;7;;;;reserved;;;;;;;;;;;;;;
383;7;;;;reserved;;;;;;;;;;;;;;
384;7;;;;reserved;;;;;;;;;;;;;;
385;7;;;;reserved;;;;;;;;;;;;;;
386;7;;;;reserved;;;;;;;;;;;;;;
387;7;;;;reserved;;;;;;;;;;;;;;
388;7;;;;reserved;;;;;;;;;;;;;;
389;7;;;;reserved;;;;;;;;;;;;;;
390;7;;;;reserved;;;;;;;;;;;;;;
391;7;;;;reserved;;;;;;;;;;;;;;
392;7;;;;reserved;;;;;;;;;;;;;;
393;7;;;;reserved;;;;;;;;;;;;;;
394;7;;;;reserved;;;;;;;;;;;;;;
395;7;;;;reserved;;;;;;;;;;;;;;
396;7;;;;reserved;;;;;;;;;;;;;;
397;7;;;;reserved;;;;;;;;;;;;;;
398;7;;;;reserved;;;;;;;;;;;;;;
399;7;;;;reserved;;;;;;;;;;;;;;
400;7;;;;reserved;;;;;;;;;;;;;;
